Date,Open,High,Low,Close,vwap,SO,ROC_1,ROC_2,ROC_3,ROC_4,ROC_5,ROC_6,ROC_7,ROC_30,ROC_60,Momentum,Return,1 Day ROI,2 Day ROI,3 Day ROI,4 Day ROI,5 Day ROI,6 Day ROI,7 Day ROI,10 Day ROI,20 Day ROI,30 Day ROI,RSI_1,RSI_2,RSI_3,RSI_4,RSI_5,RSI_6,RSI_7,RSI_14,RSI_30,RSI_60,EMA_12,EMA_26,Up down,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,SRSI_10,SRSI_14,SRSI_30,Williams_14,ATR_14,CCI,APO,Differenced,Previous_differenced,principalDf
2016-09-19,609.8709716796875,610.9320068359375,608.27001953125,609.2269897460938,612.0244448130703,15.950155950276027,-0.10609300716880599,0.5351594943093785,0.3713455461360926,0.3412572323774121,-0.23859004000520434,-0.0023041924782085665,0.16177889755739638,4.732698852654904,-8.388575269717736,-1.45703125,-0.0010609300716880599,-0.0010609300716880887,0.005351594943093791,0.003713455461360817,0.0034125723237740696,-0.0023859004000520915,-2.3041924782141105e-05,0.0016177889755739153,-0.021889366489122195,0.054933047158318246,0.04732698852654901,62.68104637537424,55.7335203948258,52.55423276501453,52.503909562543804,53.439343296815544,54.4463480017819,55.235699870542554,55.096159474946404,51.77461642091846,52.43057101096093,607.8850441274059,603.2614239381431,0,4.62362018926251,-0.39222205175224545,5.015842241014756,0.22236488287056916,0.4934780529320688,0.5679523255789699,-69.19679043857683,5.648365697311931,21.331296116506152,13.716981936723755,-0.0010609300716880887,0.00641933548083375,-0.8250387508724147
2016-09-20,609.2540283203125,609.5250244140625,607.93798828125,608.31201171875,612.2082936386373,11.449962325775473,-0.15018671902981007,-0.25612038859202935,0.38416903679348025,0.22060111541426508,0.19055799030682774,-0.3884184284820069,-0.15248745091693827,4.64539092727434,-6.5025776421230415,1.156982421875,-0.0015018671902981007,-0.0015018671902981243,-0.002561203885920344,0.0038416903679348684,0.0022060111541426413,0.0019055799030683496,-0.0038841842848200583,-0.0015248745091694337,-0.024373282707349397,0.0570662477397067,0.046453909272743496,40.0277522874651,45.05659242852278,46.38792112533374,48.32429118657621,50.315850847321784,51.97091084443085,53.199567648347355,54.30333336963502,51.535204755767644,52.3351444951685,607.9507314491511,603.6355415515214,0,4.315189897629466,-0.5605218747082317,4.875711772337698,0.1954983065778624,0.4406141882534852,0.5639549878054574,-72.42855664591346,5.106855088712007,10.97867236041525,11.041611891526486,-0.0015018671902981243,-0.0010609300716880887,-1.3953041033818305
2016-09-21,603.5880126953125,603.5880126953125,595.8829956054688,597.1489868164062,611.0702673714671,0.0,-1.8350821103800485,-1.9825127797967745,-2.0865024795399867,-1.4579628908543807,-1.6185292065700518,-1.6480210156632369,-2.2163727417675583,1.7717840825908882,-8.909542550111116,-9.82403564453125,-0.018350821103800485,-0.01835082110380046,-0.019825127797967756,-0.020865024795399922,-0.014579628908543757,-0.016185292065700477,-0.016480210156632313,-0.022163727417675593,-0.015773376829538683,0.043414081760021636,0.017717840825908857,4.076754832601139,9.999594671228095,15.948230389327122,21.826481953740682,27.113919858895414,31.55212874407448,35.13879967198932,45.70599142277488,48.69639124773892,51.17974438285621,606.2889245825751,603.155056015587,0,3.1338685669877577,-1.393474564279952,4.52734313126771,0.26055415716851343,0.2900233081588745,0.45688258545257754,-96.1560913776137,6.083143225321239,-54.96580794624942,8.225942758413453,-0.01835082110380046,-0.0015018671902981243,-4.2300886453085855
2016-09-22,597.2789916992188,598.4869995117188,596.2130126953125,596.2979736328125,609.7733825768707,0.0,-0.14251270660791127,-1.9749795918039714,-2.122200153783349,-2.2260416549908624,-1.598397815085184,-1.7587353033984288,-1.7881850829162493,2.208204466918051,-9.827381862723062,-9.68603515625,-0.0014251270660791127,-0.0014251270660790628,-0.01974979591803972,-0.02122200153783346,-0.022260416549908648,-0.015983978150851865,-0.017587353033984315,-0.01788185082916249,-0.019638545282387062,0.03607237551378118,0.022082044669180474,3.5857217862930924,9.182585361737978,14.950993125153886,20.742623501703363,26.016424820034175,30.486802637988703,34.129309819157186,45.12248142181189,48.485992099561365,51.092321003715,604.7518552056885,602.6471239872333,1,2.1047312184549583,-1.9380895302502008,4.042820748705159,0.1991035614523575,0.09299981450142739,0.47328853832467865,-98.74000893242675,5.575255704132574,-99.90024413426198,4.944861387595097,-0.0014251270660790628,-0.01835082110380046,-4.520560421856782
2016-09-23,596.198974609375,603.2050170898438,595.7860107421875,602.8419799804688,607.8492532940296,24.049122413503056,1.0974389712895327,0.9533622747002646,-0.8992148162299096,-1.0480510340301952,-1.153032132340348,-0.5185002843346442,-0.6805973787302189,3.9056663042876805,-7.835994671879698,-7.03204345703125,0.010974389712895327,0.0109743897128953,0.00953362274700269,-0.00899214816229914,-0.010480510340302007,-0.01153032132340343,-0.005185002843346418,-0.006805973787302233,-0.010503310773953207,0.007739739549775255,0.03905666304287679,66.1988307919422,53.24515983190099,48.17590720276042,46.35043522025262,46.1352823508496,46.647579822497576,47.407483829559666,50.34531348711232,50.19585218934973,51.736833434180575,604.4580282479624,602.6615577645099,0,1.7964704834521399,-1.7970802122024154,3.5935506956545553,0.3562004643901958,0.23217952123695806,0.5299301723551043,-78.63897737603382,5.821089123269064,-83.26347407495089,3.509084848257203,0.0109743897128953,-0.0014251270660790628,-1.72515354778241
2016-09-24,602.9609985351562,604.5800170898438,602.0449829101562,602.625,606.567720681834,23.25172433129591,-0.03599284516910828,1.061051126610657,0.91702628732373,-0.9348840084024812,-1.0836666558133312,-1.1886099684393026,-0.5543065064992025,4.303512050873248,-7.542222091954088,-6.60198974609375,-0.0003599284516910828,-0.00035992845169107145,0.010610511266106612,0.009170262873237283,-0.009348840084024777,-0.01083666655813336,-0.011886099684393069,-0.0055430650649920706,-0.013196711751109171,-0.009872883280840614,0.04303512050873248,63.465648573446266,51.99059605672413,47.35800253500821,45.73795024450894,45.64144426627887,46.23180463580677,47.04810197098399,50.17566736717392,50.13883236907388,51.713860538358546,604.176023902122,602.6588497819537,0,1.5171741201680788,-1.6611012603891813,3.17827538055726,0.31803216009592616,0.2200171476742744,0.5455331662352703,-79.29585584520211,5.382948464124856,-57.73523885371125,1.9440734080779976,-0.00035992845169107145,0.0109743897128953,-1.7603107399929037
2016-09-25,602.7490234375,603.3809814453125,599.7109985351562,600.8259887695312,605.490699878648,31.4750467753637,-0.29852914009023124,-0.3344145361281581,0.7593544397162422,0.6157595565435381,-1.2306222473015827,-1.3789607351545219,-1.4835907614117239,3.653058091385053,-8.180001255491254,-7.48602294921875,-0.0029852914009023124,-0.0029852914009023024,-0.0033441453612816003,0.007593544397162423,0.006157595565435492,-0.01230622247301583,-0.013789607351545222,-0.014835907614117285,-0.010424093060174748,-0.009502362107431892,0.036530580913850495,37.67311504182766,40.20821908426551,39.87426683665579,40.22859574260358,41.248506233847856,42.562237016423545,43.89505122382322,48.71736981420946,49.65557258633209,51.521022296086656,603.6606338817234,602.523082299552,1,1.137551582171227,-1.6325790387088266,2.7701306208800536,0.3444177560961379,0.36595785914601314,0.523177035920912,-68.82362268938022,5.154553056929042,-70.45662095183515,0.3457817664512959,-0.0029852914009023024,-0.00035992845169107145,-2.147497508379058
2016-09-26,600.8070068359375,608.1430053710938,600.3489990234375,608.0430297851562,605.559933205371,81.64199557914476,1.2011865582587822,0.8990715262652937,0.8627550796737715,1.969662261434424,1.8243425358267285,-0.044217758060338674,-0.19433806789008745,6.684131483232192,-7.173959450407297,10.89404296875,0.012011865582587822,0.012011865582587773,0.008990715262652977,0.008627550796737823,0.019696622614344322,0.018243425358267215,-0.00044217758060334413,-0.001943380678900875,0.0017628581248643742,-0.003920057855998515,0.06684131483232192,85.37167264854476,74.70435441723211,67.41607667856633,62.73675580815138,59.8511700218395,58.12014782315124,57.08202915344173,54.41230919790303,51.58980650602732,52.247275799199,604.3348486360976,602.9319672984857,0,1.4028813376118023,-1.0937994266146012,2.4966807642264035,0.4962001610168757,0.4620467131381535,0.630500226234844,-24.180334058233658,5.5064801623593365,-30.323564958909614,-1.1270333314553227,0.012011865582587773,-0.0029852914009023024,0.7290848934168811
2016-09-27,608.02197265625,608.2479858398438,604.1099853515625,606.166015625,605.3656581823099,68.5945329039758,-0.30869758688286675,0.8887809374566125,0.5875985272765005,0.551394188679244,1.6548843746807762,1.5100132475592831,-0.35277884579109076,5.620030428670764,-7.73616549814351,9.8680419921875,-0.0030869758688286675,-0.0030869758688286705,0.00888780937456604,0.005875985272764986,0.00551394188679253,0.016548843746807748,0.015100132475592795,-0.0035277884579109553,0.0003003492390850448,-0.013632857266720623,0.05620030428670759,61.06359701723198,60.97937873346242,58.17512815419177,55.89401301437113,54.46857326878256,53.70614219441678,53.35454462761385,52.779061418783755,51.06256567457598,52.04113284807129,604.6165666343903,603.171526433783,0,1.4450402006071954,-0.8413124508953667,2.286352651502562,0.4812069381257966,0.4215119270406081,0.597448929851623,-35.79119850187266,5.324016205815592,-21.484649495093734,-2.5118756416516135,-0.0030869758688286705,0.012011865582587773,-0.12123596487319871
2016-09-28,606.2429809570312,606.5900268554688,604.6069946289062,604.72802734375,604.913226171923,58.5988179939839,-0.23722680654858497,-0.5451920800041976,0.6494457042728774,0.348977779506332,0.31285932730535926,1.4137317387780568,1.2692042848050367,5.333680481394709,-7.681734280381914,1.88604736328125,-0.0023722680654858497,-0.002372268065485876,-0.005451920800041999,0.006494457042728755,0.0034897777950632647,0.0031285932730536706,0.014137317387780603,0.012692042848050464,-0.008437801736078308,-0.03446814768240426,0.0533368048139471,42.51542524067559,50.349266059454315,51.030069901201884,50.60803398338605,50.30913136188027,50.2923087186917,50.469043395376616,51.50995765199863,50.652761384490006,51.88169721324715,604.6337144358303,603.2868227974843,1,1.3468916383458236,-0.7515688105253906,2.098460448871214,0.3876503601395689,0.3808218918146611,0.5853570438621689,-41.555400418869056,4.878551675248514,-23.859091387693816,-3.8216908772786837,-0.002372268065485876,-0.0030869758688286705,-0.8696527096726794
2016-09-29,605.0189819335938,606.823974609375,604.8480224609375,605.6929931640625,604.6295503747104,69.20289529290113,0.15957021614345646,-0.07803513373308979,-0.3864918280412022,0.8100522423303724,0.5091048602468451,0.4729287737536225,1.575557849712772,4.881360424840531,-3.039637221105229,3.0679931640625,0.0015957021614345646,0.0015957021614345938,-0.0007803513373308802,-0.0038649182804120024,0.008100522423303775,0.005091048602468368,0.004729287737536326,0.015755578497127765,-0.005800787951801193,-0.02756317886752073,0.048813604248405355,59.16322225533692,57.760949506214615,55.878629513669146,54.23822596670731,53.187764212064586,52.648732295708335,52.4415831573505,52.33402696214177,50.92586255777737,51.98206106883805,604.7966803940199,603.4650576394531,1,1.331622754566638,-0.613470155443661,1.945092910010299,0.41662332781839084,0.4429167255226851,0.5734666845461429,-34.590089944872496,4.507537753965379,-11.97365043555096,-4.133673643454472,0.0015957021614345938,-0.002372268065485876,-0.3627867068188174
2016-09-30,605.7150268554688,609.7349853515625,604.1420288085938,609.7349853515625,604.7963148893563,98.9758575731691,0.6673334895926697,0.8279685712278662,0.588777601278534,0.27826247214841615,1.4827914818193122,1.1798357770690826,1.1434182754354705,5.953895478755822,0.5711978866745238,8.90899658203125,0.006673334895926697,0.00667333489592665,0.008279685712278651,0.005887776012785276,0.002782624721484069,0.014827914818193094,0.011798357770690729,0.011434182754354755,0.0023392167266136524,-0.02209108037132726,0.05953895478755815,88.08088121601835,78.20392921320422,71.58913101680888,66.95490768570623,63.744852433658096,61.55507019705408,60.05658082562949,55.71191204471813,52.07390187430894,52.404819365476925,605.5564196182572,603.929496729239,1,1.6269228890181466,-0.25453601679372184,1.8814589058118685,0.5008840906119025,0.5027476627102008,0.6087623758247745,-7.9032206067249104,4.652260259165828,32.755449965132236,-4.1876068115234375,0.00667333489592665,0.0015957021614345938,1.2487097598651073
2016-10-01,609.9290161132812,615.2369995117188,609.9290161132812,613.9829711914062,605.2614722413489,100.0,0.6966938000768419,1.3686765607173301,1.5304307770070302,1.289573378399722,0.9768949096166324,2.189815798218042,1.8847494198558357,7.2828544041280585,12.150172353109646,5.93994140625,0.006966938000768419,0.0069669380007683765,0.013686765607173312,0.01530430777007032,0.01289573378399714,0.00976894909616643,0.021898157982180498,0.01884749419855839,0.028190593548098268,0.01197255586347707,0.07282854404128059,95.21019074254511,87.6367496075757,81.0463034147377,75.79226939265843,71.77304289139923,68.75977364603796,66.49938215891375,58.98480640248218,53.26133302561034,52.848378403496795,606.8528121679725,604.6741985412514,0,2.1786136267210168,0.2377237767273186,1.9408898499936982,0.8097430466509489,0.5666606113623578,0.6530842068517974,-6.447118628112399,4.765560779297885,118.78088997983895,-4.075619037334718,0.0069669380007683765,0.00667333489592665,2.561529944456707
2016-10-02,613.947998046875,614.0050048828125,609.6820068359375,610.8920288085938,605.5008430175419,82.52223460833612,-0.5034247736243724,0.18976169726658831,0.8583615302155234,1.019301435708031,0.7796565729144112,0.4685522050049906,1.6753669493687173,6.142966009791717,7.8638044823022835,4.72601318359375,-0.005034247736243724,-0.0050342477362436714,0.001897616972665787,0.00858361530215523,0.010193014357080397,0.007796565729144179,0.004685522050049904,0.016753669493687128,0.024474433623965248,0.004355246068593169,0.06142966009791722,50.90243649695193,59.52174676644335,61.26221412721367,60.963546562177406,60.14432712205217,59.32241426573012,58.63465481637229,55.7716656933124,52.28728417375692,52.48653323704183,607.4742301126835,605.1347785610545,1,2.3394515516288266,0.3188493613081027,2.020602190320724,0.7451541810607728,0.4781081036157737,0.6140450427170474,-22.33804540533756,4.7065524149748335,85.7684735456211,-3.8781581780848455,-0.0050342477362436714,0.0069669380007683765,0.7814281737144023
2016-10-03,610.968017578125,612.5679931640625,610.4550170898438,612.1329956054688,605.6213109869683,89.5392940835407,0.20314011942423882,-0.3013073118864673,0.39328729882928126,1.0632453262773511,1.2245121652860735,0.9843804876319862,0.6726441419380613,2.3271049539822286,5.852436075196987,7.40496826171875,0.002031401194242388,0.0020314011942424983,-0.003013073118864691,0.003932872988292774,0.010632453262773445,0.012245121652860798,0.009843804876319851,0.006726441419380523,0.015412024931145333,0.00474683686968439,0.023271049539822296,64.25827277928389,66.07595217753892,65.73922385696727,64.45375842178301,63.030143288947365,61.77954332886842,60.76384149363161,56.78432500928321,52.64656158895824,52.61895020075451,608.1909632654197,605.653165008789,0,2.5377982566305946,0.41375685304789656,2.124041403582698,0.6826422486384728,0.5020557004146147,0.49738411046290465,-15.958077725653858,4.360742236207356,84.15696539363238,-2.536759596604611,0.0020314011942424983,-0.0050342477362436714,0.9659861193040468
2016-10-04,612.052001953125,612.0540161132812,609.47900390625,610.2039794921875,605.6594154388758,78.6316526949001,-0.3151302293994518,-0.11263026589954928,-0.6154880308627764,0.07691770226283534,0.7447644894421179,0.9055231278911391,0.6661481777436862,0.25795591373685145,6.114490200875555,4.510986328125,-0.003151302293994518,-0.0031513022939945183,-0.0011263026589954596,-0.006154880308627758,0.0007691770226282591,0.007447644894421159,0.009055231278911377,0.006661481777436952,0.01257660981902095,-0.0007860718266760096,0.0025795591373684685,34.815104592152025,47.9665618957356,53.03542219527045,54.91375960751081,55.53009784572665,55.680035583259674,55.67300239470068,54.69850350597019,52.017402357203515,52.38821450789041,608.5006580695377,605.9902623779295,1,2.510395691608096,0.3090834304203183,2.201312261187778,0.6347233683929914,0.48857567214962483,0.40685663900831975,-25.87539419803254,4.133175497942209,65.88262605555873,-0.7582334860776427,-0.0031513022939945183,0.0020314011942424983,-0.14320570283304807
2016-10-05,610.218017578125,613.8140258789062,609.6170043945312,612.510986328125,606.0015302412692,91.6766464999258,0.3780714176687905,0.06174977094355327,0.2650153289262436,-0.23974359751784968,0.45527992377900617,1.1256516487744284,1.2870180696868738,0.9761056414577363,4.207876197215943,2.7760009765625,0.003780714176687905,0.003780714176687923,0.0006174977094354707,0.002650153289262358,-0.0023974359751784808,0.004552799237790016,0.011256516487744358,0.012870180696868669,0.019448222575265395,0.00882139943311109,0.009761056414577399,68.8998853066045,65.11708717532484,64.09845175558277,63.082504654304,62.01651252273956,61.0461539984618,60.22742034095815,56.73490131331605,52.715732347344186,52.64071911826095,609.117631647782,606.4732789668329,1,2.6443526809489413,0.35443233580893097,2.2899203451400103,0.7151847600955742,0.701931505241802,0.44161023072181765,-14.014779484443887,4.141688296133248,82.15951908471393,0.4455953744741237,0.003780714176687923,-0.0031513022939945183,1.054249523470286
2016-10-06,612.469970703125,613.8189697265625,611.468994140625,613.02099609375,607.4641393438213,94.56050194822451,0.0832654069900629,0.46165162736349075,0.1450665941317153,0.3485014020085275,-0.1566778140099867,0.5389244214505595,1.2098543341911405,0.42347143390069064,3.430291310566469,-0.96197509765625,0.0008326540699006291,0.0008326540699006913,0.004616516273634965,0.0014506659413170777,0.0034850140200852146,-0.001566778140099848,0.005389244214505494,0.012098543341911473,0.008186865180170961,0.009964155586835369,0.004234714339006915,74.73983734378936,68.55409036318335,66.4293923222961,64.84272157419556,63.43151236692083,62.22574949384724,61.23374919361308,57.19070826928731,52.87241545207617,52.69710245626662,609.718149254854,606.9582950503083,1,2.7598542045456043,0.37594708752447525,2.383907117021129,0.6104500566373101,0.7252797174315485,0.4156268486499233,-11.39275460093823,3.9027932681071484,86.30488103274388,1.7153120774489707,0.0008326540699006913,0.003780714176687923,1.1139410889166153
2016-10-07,612.6079711914062,617.9119873046875,611.8209838867188,617.1209716796875,609.2390165799446,100.0,0.6688148712789665,0.7526371696936263,1.133554093379785,0.8148516923655036,1.0196471024907394,0.5110891727488909,1.211343699405143,0.41932966645408243,4.410249292919155,6.22894287109375,0.0066881487127896655,0.006688148712789743,0.007526371696936239,0.011335540933797792,0.008148516923654928,0.010196471024907445,0.005110891727488959,0.012113436994051392,0.01807253421060263,0.018378311521586168,0.0041932966645409344,93.71499824539215,85.62881682422805,80.20508001224191,76.23099270181993,73.09900620233223,70.581011410272,68.5456679466848,60.75214458514908,54.1349141253435,53.152939268731984,610.8570450125208,607.7110859117438,1,3.145959100776736,0.6096415870044853,2.5363175137722505,0.7421112587714662,0.7027619219468363,0.4155620043120254,-4.346003588135678,4.194554621422029,111.60048325849534,2.673151260767213,0.006688148712789743,0.0008326540699006913,2.27403295137374
2016-10-08,617.3410034179688,619.8489990234375,617.3410034179688,619.1079711914062,610.2162540494389,100.0,0.3219789316688537,0.9929472459252242,1.0770394344808087,1.459182830408401,1.139454274808127,1.3449090830069954,0.8347137038760444,-1.1508580419684722,5.326112825335083,6.9749755859375,0.003219789316688537,0.0032197893166886066,0.009929472459252214,0.010770394344808068,0.014591828304083928,0.011394542748081176,0.013449090830069973,0.008347137038760487,0.02377919196307095,0.015140746119764103,-0.011508580419684685,96.36307353957774,89.69606351611418,84.35383069828329,80.13009660301242,76.68378735462525,73.85124321116959,71.52084671251052,62.3773786088167,54.74207988149956,53.374321058370874,612.1264182708107,608.5552996361632,0,3.571118634647405,0.8278408967001236,2.7432777379472815,0.8168252543410918,0.7262487814657147,0.32828836869006783,-3.6797488035739723,3.9990176510657585,131.3210622720211,3.1773454715043954,0.0032197893166886066,0.006688148712789743,2.6218115094452115
2016-10-09,619.1719970703125,619.197998046875,616.6069946289062,616.7520141601562,610.9016789462069,87.11322997208978,-0.3805405746458379,-0.05978690345379567,0.6086281041238095,0.6924002877818358,1.073089473034572,0.7545776143170979,0.9592505836082177,-0.9807980534946026,4.162955715153949,6.54803466796875,-0.003805405746458379,-0.003805405746458434,-0.0005978690345379397,0.0060862810412380414,0.006924002877818279,0.010730894730345797,0.007545776143170927,0.009592505836082149,0.018258459518117987,0.012351758114325645,-0.009807980534946014,48.20236465534589,59.6641818803672,63.36016679762442,64.45849033388757,64.46166343946149,64.00872217655879,63.395322876905176,59.25996659142712,53.868366655074524,53.071996683921284,612.8380484076332,609.1624636749775,1,3.675584732655466,0.7458455957665473,2.9297391368889185,0.724595435936103,0.7136498594475424,0.3376617437077841,-15.881973657852564,3.8112824199861572,104.40963285090815,3.770627926557495,-0.003805405746458434,0.0032197893166886066,1.010960577286521
2016-10-10,616.822021484375,621.3179931640625,616.197021484375,618.9940185546875,612.0131638604273,99.20755854177189,0.3635179688199708,-0.01840593919336664,0.30351372922912123,0.9743585454655479,1.0584352560640387,1.440508314910538,1.1208386083537913,-0.7241200712128526,5.070957306678658,6.4830322265625,0.003635179688199708,0.003635179688199694,-0.00018405939193362426,0.0030351372922911984,0.009743585454655519,0.010584352560640454,0.014405083149105454,0.011208386083537978,0.015185340230701054,0.017560078759181683,-0.007241200712128573,73.45372877232418,72.70800287206423,72.15362846085546,71.1665079716737,69.9339607923689,68.64780732784966,67.42082322561097,61.23528018467032,54.58120775373345,53.32776519465488,613.7851207379492,609.8907269994005,1,3.8943937385485015,0.7717236813276664,3.122670057220835,0.6999591053772706,0.6622693900467868,0.3531661616191676,-13.50519266783951,3.985907654613003,105.66298610382799,4.639845236753786,0.003635179688199694,-0.003805405746458434,1.6596668825171872
2016-10-11,619.2379760742188,642.0800170898438,618.5,641.072021484375,615.8591369319166,100.0,3.5667554560928183,3.9432392218995416,3.5476930220590397,3.881094777819216,4.5758669881406755,4.662942509401735,5.0586431799209075,5.662098545704608,9.107680858607225,28.051025390625,0.03566755456092818,0.03566755456092817,0.039432392218995506,0.0354769302205903,0.03881094777819207,0.04575866988140668,0.046629425094017365,0.05058643179920905,0.0441201980576166,0.07355456617641873,0.05662098545704616,97.49593245776083,95.27550902857793,93.29188248280265,91.32364681594217,89.33679105498392,87.36221624584165,85.44046340442421,74.35458761298645,60.752420804947384,55.74268109546945,617.9831054681686,612.200452516806,0,5.7826529513623655,2.1279863153132244,3.654666636049141,0.8505018187913034,0.8520661320534698,0.6898689175819641,-2.656955867021893,6.598455579310436,194.13950566307415,6.28359789726062,0.03566755456092817,0.003635179688199694,5.202314790016923
2016-10-12,640.8709716796875,641.3369750976562,635.9650268554688,636.1920166015625,618.5175382039482,86.57273368488228,-0.7612256843642973,2.778378713098273,3.1519965877822242,2.7594613872084173,3.090325203171629,3.7798086289802857,3.8662213090087327,4.595044500234957,8.641571003704929,19.071044921875,-0.007612256843642973,-0.007612256843643022,0.02778378713098271,0.031519965877822215,0.027594613872084145,0.030903252031716236,0.03779808628980292,0.03866221309008727,0.041414827170540486,0.06690286523313912,0.04595044500234962,69.62156633210813,74.77530531801199,76.23646174233433,76.53974304451769,76.27987649743079,75.70860098675708,74.96619087246555,68.83734520193374,58.9237879213508,55.10198844767674,620.7844764117676,613.9776054119731,1,6.8068709997943415,2.52176349099616,4.285107508798181,0.8116583014435542,0.7924335607256204,0.6266674378153915,-15.520065124779592,6.434921267694044,179.02490358565376,7.364543034480221,-0.007612256843643022,0.03566755456092817,3.3161235869198094
2016-10-13,636.030029296875,638.8330078125,635.0289916992188,636.7860107421875,620.5157339260343,87.88544811524196,0.09336711639325035,-0.6685693024417794,2.8743399215784393,3.24830663249831,2.855404933126904,3.186577667094248,3.876704843695622,4.521196316698228,11.624211079287395,17.67803955078125,0.0009336711639325035,0.0009336711639325861,-0.006685693024417794,0.028743399215784338,0.032483066324983066,0.02855404933126895,0.03186577667094258,0.03876704843695613,0.040273952415086085,0.056306680504928486,0.045211963166982325,71.59832799856838,75.72880641397009,76.9212120235954,77.10369638577023,76.77566522365547,76.16019525501585,75.3859472021291,69.13601507860191,59.078710455339476,55.16575782982828,623.24625092414,615.6671169179149,1,7.579134006224876,2.6352211979413562,4.94391280828352,0.8080221921416334,0.7907313857685206,0.624239978980273,-13.954367607500933,6.084133913772338,144.53591219049991,8.080103947566158,0.0009336711639325861,-0.007612256843643022,3.0713095964726342
2016-10-14,637.0079956054688,641.2849731445312,637.0079956054688,640.3779907226562,622.7105312712462,97.78526993179153,0.5640795997202019,0.6579733809698673,-0.1082609657666489,3.4546330864228647,3.8307092672687837,3.435591289564277,3.768632101363778,4.862411444486181,12.893660839755272,23.6259765625,0.005640795997202019,0.005640795997201983,0.006579733809698783,-0.0010826096576664682,0.034546330864228696,0.03830709267268786,0.03435591289564266,0.037686321013637746,0.04944905678192987,0.06264756809401577,0.048624114444861886,84.10644160500202,81.9259734254061,81.27228517537638,80.62438534021908,79.8342900546301,78.92442345665589,77.94205444594363,70.94052669546855,60.02092357490657,55.55386302247147,625.8819032008348,617.4975520145624,0,8.38435118627217,2.7523507023909195,5.63200048388125,0.8668440299202226,0.7886358040569577,0.6369284851268271,-5.220777518792065,5.872777712248527,136.60891718061913,9.364037929437018,0.005640795997201983,0.0009336711639325861,3.5743382259326664
2016-10-15,640.3109741210938,642.1019897460938,637.3900146484375,638.64599609375,624.236257299919,92.14065669847471,-0.2704644216381835,0.2920895434550541,0.385729375432331,-0.3784325800099131,3.17482511138778,3.5498841399662417,3.1558348158149174,5.186643489282061,10.599728711041312,19.6519775390625,-0.002704644216381835,-0.002704644216381831,0.00292089543455053,0.003857293754323218,-0.0037843258000990923,0.03174825111387771,0.03549884139966244,0.03155834815814911,0.0426686383574912,0.06294669010851658,0.05186643489282068,59.03415718282173,69.15486240673442,72.48629596700042,73.78592323781876,74.18138436403464,74.09161394386899,73.72310665097791,68.86057064569064,59.340151768836684,55.31911278281027,627.8456097997449,619.0641034278356,1,8.781506371909018,2.5196047104222137,6.261901661486804,0.8192166765382914,0.7379177056507071,0.6562552571039804,-10.593738014387412,5.71800403030289,118.94708231190732,10.441954392653201,-0.002704644216381831,0.005640795997201983,2.59701339412937
2016-10-16,639.0830078125,642.8980102539062,638.9010009765625,641.6309814453125,625.7079568641666,100.0,0.4673927919097709,0.19566423906016706,0.7608475408368509,0.8549250386391316,0.08719144529865108,3.6570568070239062,4.033868834467369,5.709966951060896,11.935287504082126,0.5589599609375,0.004673927919097709,0.00467392791909764,0.0019566423906016354,0.00760847540836848,0.008549250386391349,0.0008719144529865022,0.03657056807023903,0.04033868834467358,0.04667048198001222,0.05523943210404714,0.057099669510609026,79.79509855649631,78.01470912337305,77.96113968478738,77.83586273492311,77.47931010412276,76.93178619768175,76.25471910887347,70.45987446013933,60.14518859636237,55.64749841610426,629.9664362067554,620.7357240217227,0,9.230712185032303,2.375048418836399,6.855663766195904,0.8316598602866574,0.8058562267816979,0.6747119908241055,-3.791341954972906,5.522538714283338,112.82175701972226,11.779372386443356,0.00467392791909764,-0.002704644216381831,3.1374497523831306
2016-10-17,641.8179931640625,642.3280029296875,638.6630249023438,639.1929931640625,627.244995399736,92.24237716061371,-0.37996735690011274,0.08564949497189556,-0.1850465780775079,0.3779892116457795,0.47170924566621864,-0.2931072106316046,3.263193828033817,5.48017503652638,11.296006876362563,3.0009765625,-0.0037996735690011274,-0.003799673569001117,0.0008564949497189107,-0.0018504657807750379,0.00377989211645779,0.004717092456662289,-0.002931072106316058,0.03263193828033807,0.035766117985423666,0.054485036586898315,0.05480175036526375,43.655491096257514,57.707424459830186,64.07610639632784,67.23146589683422,68.85871072756956,69.6557099298259,69.96295134560107,67.42932238078697,59.156672868144035,55.309951895721305,631.3859065078796,622.1029291433775,0,9.282977364501676,1.9418508786446171,7.341126485857059,0.760989709220339,0.7583668002033085,0.6592390600130323,-11.086556707583231,5.274863956024727,95.66116825565899,12.385795788887208,-0.003799673569001117,0.00467392791909764,1.7981221985181932
